5140408, 400
5343296, 400
5146744, 400
5289908, 400
5251924, 400
5369325, 400
5382058, 400
5144541, 400
5204110, 400
5256502, 400
5196925, 400
5195615, 400
5372285, 400
5113174, 400
5107357, 400
5140122, 400
5157155, 400
5346462, 400
5338505, 400
5301476, 400
5343008, 400
5300284, 400
5247749, 400
5198188, 400
5339728, 400
5210582, 400
5113525, 400
5128505, 400
5399701, 400
5373047, 400
5251696, 400
5252023, 400
5123607, 400
5121137, 400
5301003, 400
5331141, 400
5147940, 400
5168604, 400
5353969, 400
5256641, 400
5252157, 400
5130788, 400
5244347, 400
5197486, 400
5309132, 400
5157083, 400
5266095, 400
5207002, 400
5369307, 400
5285362, 400
5227133, 400
5189223, 400
5197742, 400
5197131, 400
5115823, 400
5316130, 400
5227944, 400
5210178, 400
5196823, 400
5125156, 400
5309759, 400
5118548, 400
5251868, 400
5154258, 400
5140561, 400
5374899, 400
5277511, 400
5203043, 400
5265012, 400
5197415, 400
5312715, 400
5138137, 400
5354254, 400
5313620, 400
5302396, 400
5252560, 400
5112557, 400
5115143, 400
5260995, 400
5312683, 400
5134759, 400
5135793, 400
5241491, 400
5260457, 400
5261440, 400
5132344, 400
5145626, 400
5159657, 400
5197287, 400
5302186, 400
5382170, 400
5108193, 400
5155043, 400
5331614, 400
5149965, 400
5192206, 400
5354392, 400
5123322, 400
5395799, 400
5135727, 400
5211135, 400
5110909, 400
5206748, 400
5102175, 400
5192037, 400
5308627, 400
5251730, 400
5251812, 400
5110232, 400
5181079, 400
5385523, 400
5207217, 400
5220820, 400
5108199, 400
5395341, 400
5196776, 400
5382625, 400
5251712, 400
5142946, 400
5115831, 400
5269566, 400
5171140, 400
5116370, 400
5301448, 400
5107471, 400
5343228, 400
5185442, 400
5373889, 400
5118516, 400
5107418, 400
5260545, 400
5256005, 400
5185677, 400


